"";"p_sr";"p_mr";"p_pr"
"1035";4264,37649474242;4539,58233310021;4307,38642297653
"1036";4223,78738468685;4292,41076035934;4296,56663618512
"1037";4081,72549949233;4283,84980114114;4266,91074286463
"1038";7308,55974891064;6873,2927675585;7286,84635361301
"1039";4345,55471485358;4590,65086563346;4332,08565897994
"1040";3838,19083915887;4146,51001145749;4246,8591297377
"1041";4142,6091645757;4364,40539561809;4278,03998409846
"1042";4325,26015982579;4492,17945551126;4325,53172086874
"1043";4000,54727938118;4180,23644065814;4255,82776747473
"1044";4203,49282965906;4362,89492339749;4291,5438607611
"1045";4122,31460954791;4387,82221897922;4274,06461333702
"1046";4061,43094446454;5494,23489422885;4263,73490610746
"1047";4061,43094446454;3716,24613322296;4263,73490610746
"1048";4142,6091645757;4240,08239013557;4278,03998409846
"1049";4386,14382490915;4634,83667452666;4345,94380456171
"1050";4041,13638943675;4179,95420126223;4260,82824363882
"1051";4873,21314557607;4883,9071237535;4586,53077781102
"1052";3939,66361429781;4198,95430771997;4250,37914731484
"1053";4487,61660004809;4249,60579748612;4384,90360419091
"1054";4061,43094446454;4158,99314984173;4263,73490610746
"1055";4041,13638943675;3963,17644232271;4260,82824363882
"1056";4020,84183440897;3954,62438607059;4258,19208693562
"1057";4041,13638943675;4165,39526508292;4260,82824363882
"1058";4162,90371960348;4046,34670086351;4282,27920324088
"1059";4061,43094446454;4173,951647547;4263,73490610746
"1060";4081,72549949233;4246,62053047715;4266,91074286463
"1061";4061,43094446454;4260,87259358535;4263,73490610746
"1062";5421,16613132634;5321,07152821681;5004,93202499957
"1063";4649,9730402704;4818,01130218232;4459,71313703997
"1064";3959,9581693256;3862,91517550898;4251,91996618745
"1065";4406,43837993694;4481,16517516462;4353,2453490785
"1066";4203,49282965906;4200,71223066191;4291,5438607611
"1067";4061,43094446454;3878,83479402212;4263,73490610746
"1068";3980,25272435339;4074,51347840785;4253,73661673304
"1069";4041,13638943675;4286,66467940267;4260,82824363882
"1070";3838,19083915887;4051,44889539715;4246,8591297377
"1071";4102,02005452012;4095,20685900706;4270,35442243344
"1072";3959,9581693256;3930,23710473442;4251,91996618745
"1073";4568,79482015924;4382,78231970915;4420,42127168504
"1074";4670,26759529819;4661,20185983081;4470,11583571778
"1075";4934,09681065943;4877,42499191216;4625,72618929014
"1076";4852,91859054828;4922,71424172242;4573,89569577471
"1077";4102,02005452012;4165,76891712395;4270,35442243344
"1078";4223,78738468685;4400,06617171624;4296,56663618512
"1079";4000,54727938118;3767,51182221153;4255,82776747473
"1080";4223,78738468685;4322,67110704159;4296,56663618512
"1081";4122,31460954791;3995,80669775461;4274,06461333702
"1082";4629,67848524261;4293,76499743586;4449,5409998209
"1083";4142,6091645757;4233,41372644587;4278,03998409846
"1084";4020,84183440897;3715,14689938454;4258,19208693562
"1085";4162,90371960348;3927,27010129178;4282,27920324088
"1086";5055,86414082616;4987,39621148411;4709,80292349418
"1087";4304,965604798;4613,90667267494;4319,22964784651
"1088";3980,25272435339;4113,89616348751;4253,73661673304
"1089";3838,19083915887;3689,48710784397;4246,8591297377
"1090";4203,49282965906;4200,93656998426;4291,5438607611
"1091";4406,43837993694;3831,53078904864;4353,2453490785
"1092";4203,49282965906;4596,69419499263;4291,5438607611
"1093";4690,56215032597;4803,67468222122;4480,74776437745
"1094";4304,965604798;4477,22942803239;4319,22964784651
"1095";4020,84183440897;4272,87911904254;4258,19208693562
"1096";4020,84183440897;4024,1396217131;4258,19208693562
"1097";3980,25272435339;3982,56077422803;4253,73661673304
"1098";4365,84926988136;4606,37738129076;4338,89013070323
"1099";4102,02005452012;4015,59851965488;4270,35442243344
"1100";4325,26015982579;4493,25364651537;4325,53172086874
"1101";4325,26015982579;4003,69150664799;4325,53172086874
"1102";4041,13638943675;4335,02878655132;4260,82824363882
"1103";4406,43837993694;4424,28088275582;4353,2453490785
"1104";4365,84926988136;4344,13376100432;4338,89013070323
"1105";4406,43837993694;4159,520664828;4353,2453490785
"1106";4629,67848524261;4567,1216661677;4449,5409998209
"1107";4081,72549949233;4065,8233239179;4266,91074286463
"1108";4467,3220450203;4404,63798010714;4376,62389180979
"1109";3959,9581693256;4034,35420723349;4251,91996618745
"1110";4365,84926988136;4069,77932736007;4338,89013070323
"1111";4284,67104977021;4451,84097238218;4313,18077139014
"1112";5055,86414082616;5114,31877096881;4709,80292349418
"1113";5015,27503077058;5067,69147267786;4680,94741532221
"1114";3939,66361429781;4058,67687919364;4250,37914731484
"1115";4223,78738468685;4480,50681545219;4296,56663618512
"1116";4203,49282965906;4028,14040489532;4291,5438607611
"1117";4122,31460954791;4221,70428896987;4274,06461333702
"1118";4081,72549949233;4195,36444605957;4266,91074286463
"1119";4223,78738468685;4417,72796808731;4296,56663618512
"1120";5076,15869585395;4896,89499851886;4724,53724120005
"1121";4426,73293496473;4356,79974724474;4360,7934327767
"1122";4142,6091645757;4186,19543856209;4278,03998409846
"1123";4122,31460954791;4137,25879233959;4274,06461333702
"1124";4751,44581540934;4841,59275893069;4514,00561547866
"1125";4020,84183440897;4265,80854475403;4258,19208693562
"1126";4304,965604798;4444,31302273236;4319,22964784651
"1127";4690,56215032597;4656,42549009134;4480,74776437745
"1128";4345,55471485358;4056,5763940135;4332,08565897994
"1129";3980,25272435339;4177,91595291461;4253,73661673304
"1130";3838,19083915887;3904,14631748351;4246,8591297377
"1131";5421,16613132634;5261,23007776712;5004,93202499957
"1132";4264,37649474242;4059,77652422519;4307,38642297653
"1133";4690,56215032597;4836,17509853932;4480,74776437745
"1134";4386,14382490915;4270,76343944659;4345,94380456171
"1135";4041,13638943675;4105,55738211554;4260,82824363882
"1136";4223,78738468685;4357,65463947467;4296,56663618512
"1137";4325,26015982579;3960,75810702308;4325,53172086874
"1138";4081,72549949233;3837,84809929847;4266,91074286463
"1139";4000,54727938118;4280,95680873543;4255,82776747473
"1140";4264,37649474242;4379,0636948469;4307,38642297653
"1141";3838,19083915887;4015,14612969143;4246,8591297377
"1142";3838,19083915887;3981,51295583611;4246,8591297377
"1143";3980,25272435339;3885,31684624132;4253,73661673304
"1144";3959,9581693256;4248,07693857532;4251,91996618745
"1145";4304,965604798;4273,17797012595;4319,22964784651
"1146";4447,02748999252;4757,1111348674;4368,58672417943
"1147";4061,43094446454;4054,8309080959;4263,73490610746
"1148";3980,25272435339;4181,89473069649;4253,73661673304
"1149";3980,25272435339;4132,12386417685;4253,73661673304
"1150";4284,67104977021;4333,85068879101;4313,18077139014
"1151";4345,55471485358;4478,73503675572;4332,08565897994
"1152";4061,43094446454;4171,86517437923;4263,73490610746
"1153";4000,54727938118;4046,63030241779;4255,82776747473
"1154";4041,13638943675;4119,77888013577;4260,82824363882
"1155";4568,79482015924;4786,79311231843;4420,42127168504
"1156";4203,49282965906;4292,90613098439;4291,5438607611
"1157";4061,43094446454;4046,22597229855;4263,73490610746
"1158";5076,15869585395;5004,60171621182;4724,53724120005
"1159";4142,6091645757;4287,92631974598;4278,03998409846
"1160";4000,54727938118;4309,42938325355;4255,82776747473
"1161";4020,84183440897;4247,78877126807;4258,19208693562
"1162";4041,13638943675;4230,63258218205;4260,82824363882
"1163";4487,61660004809;4642,84479469679;4384,90360419091
"1164";4649,9730402704;4765,32497540041;4459,71313703997
"1165";4122,31460954791;4250,03622254626;4274,06461333702
"1166";4284,67104977021;4258,4390632623;4313,18077139014
"1167";4081,72549949233;4182,12391141353;4266,91074286463
"1168";4183,19827463127;4190,40364182315;4286,78093928739
"1169";4142,6091645757;4275,64584615283;4278,03998409846
"1170";4244,08193971464;4348,95958514979;4301,84793408256
"1171";4426,73293496473;4465,25468490656;4360,7934327767
"1172";4162,90371960348;4421,3062297399;4282,27920324088
"1173";4386,14382490915;6857,5423062401;4345,94380456171
"1174";4000,54727938118;7084,92342953035;4255,82776747473
"1175";4345,55471485358;4561,08732074697;4332,08565897994
"1176";3959,9581693256;4177,99586686648;4251,91996618745
"1177";3939,66361429781;6962,03579514365;4250,37914731484
"1178";4041,13638943675;4237,72223375809;4260,82824363882
"1179";4447,02748999252;4485,3601291609;4368,58672417943
"1180";4061,43094446454;3957,06543733338;4263,73490610746
"1181";4710,85670535376;4710,3473175842;4491,60759154207
"1182";4162,90371960348;4237,11972196469;4282,27920324088
"1183";4020,84183440897;4086,74856650651;4258,19208693562
"1184";4264,37649474242;5419,90497026651;4307,38642297653
"1185";4223,78738468685;4248,18552329231;4296,56663618512
"1186";5238,51513607625;5250,48947558386;4849,59355477451
"1187";4020,84183440897;4177,25750614562;4258,19208693562
"1188";4162,90371960348;4458,73769145256;4282,27920324088
"1189";4203,49282965906;3926,87036689686;4291,5438607611
"1190";4751,44581540934;4707,76823806569;4514,00561547866
"1191";4041,13638943675;4173,35484756023;4260,82824363882
"1192";4183,19827463127;4135,86294324017;4286,78093928739
"1193";3838,19083915887;4079,46776005255;4246,8591297377
"1194";4162,90371960348;4459,85584519244;4282,27920324088
"1195";3959,9581693256;3862,67685906132;4251,91996618745
"1196";4284,67104977021;4131,40462772731;4313,18077139014
"1197";4244,08193971464;4131,31344746074;4301,84793408256
"1198";4102,02005452012;4341,16273541189;4270,35442243344
"1199";4081,72549949233;4608,20425371823;4266,91074286463
"1200";3959,9581693256;3909,91042994863;4251,91996618745
"1201";4365,84926988136;4403,44853508228;4338,89013070323
"1202";4548,50026513146;4402,80704731852;4411,18469506983
"1203";3838,19083915887;3880,60354954422;4246,8591297377
"1204";4041,13638943675;4111,91650284889;4260,82824363882
"1205";4000,54727938118;4334,14214538992;4255,82776747473
"1206";4020,84183440897;3881,87997781926;4258,19208693562
"1207";4142,6091645757;4410,25549929406;4278,03998409846
"1208";4203,49282965906;4336,45252601073;4291,5438607611
"1209";4507,91115507588;4399,16148590332;4393,42452984588
"1210";4386,14382490915;4488,17183751624;4345,94380456171
"1211";4000,54727938118;4064,63944246092;4255,82776747473
"1212";4081,72549949233;4252,67206541484;4266,91074286463
"1213";3939,66361429781;4015,8875524233;4250,37914731484
"1214";3939,66361429781;3687,90547945983;4250,37914731484
"1215";4000,54727938118;3732,26353730341;4255,82776747473
"1216";4142,6091645757;3615,10644036413;4278,03998409846
"1217";4589,08937518703;4725,55760434359;4429,89373566655
"1218";4061,43094446454;4348,89125272019;4263,73490610746
"1219";4386,14382490915;4532,34231172394;4345,94380456171
"1220";4264,37649474242;4340,39634871283;4307,38642297653
"1221";4183,19827463127;4230,02329207476;4286,78093928739
"1222";4000,54727938118;3952,55203362757;4255,82776747473
"1223";4041,13638943675;4320,07357980869;4260,82824363882
"1224";4000,54727938118;4092,98928325824;4255,82776747473
"1225";4548,50026513146;4761,96670239968;4411,18469506983
"1226";3980,25272435339;4187,68463241648;4253,73661673304
"1227";4041,13638943675;4147,81887797965;4260,82824363882
"1228";4122,31460954791;4058,72773495608;4274,06461333702
"1229";4162,90371960348;3940,07859808606;4282,27920324088
"1230";4162,90371960348;4120,91760546453;4282,27920324088
"1231";4142,6091645757;4209,11766010986;4278,03998409846
"1232";4102,02005452012;4261,45269196003;4270,35442243344
"1233";4081,72549949233;4159,8661743826;4266,91074286463
"1234";4244,08193971464;4407,19600550488;4301,84793408256
"1235";3838,19083915887;3922,75156306631;4246,8591297377
"1236";4102,02005452012;4339,91343347472;4270,35442243344
"1237";4304,965604798;4450,43691767115;4319,22964784651
"1238";4467,3220450203;4623,62514148698;4376,62389180979
"1239";3838,19083915887;3990,55226259812;4246,8591297377
"1240";4061,43094446454;4218,32834853379;4263,73490610746
"1241";4102,02005452012;3886,83131763429;4270,35442243344
"1242";4162,90371960348;4210,82961842467;4282,27920324088
"1243";4162,90371960348;3916,78814932214;4282,27920324088
"1244";3939,66361429781;4136,99896572899;4250,37914731484
"1245";4507,91115507588;4301,19946657584;4393,42452984588
"1246";4122,31460954791;4337,85466770221;4274,06461333702
"1247";4426,73293496473;4384,43053264932;4360,7934327767
"1248";4304,965604798;4609,3286286568;4319,22964784651
"1249";4162,90371960348;3911,38855702145;4282,27920324088
"1250";4041,13638943675;4268,40115982516;4260,82824363882
"1251";4731,15126038155;4765,88761641988;4502,69398573477
"1252";4284,67104977021;3908,51595140945;4313,18077139014
"1253";5258,80969110404;4861,05073164442;4866,10334330892
"1254";4142,6091645757;4440,15990298097;4278,03998409846
"1255";4020,84183440897;3936,37572933636;4258,19208693562
"1256";3980,25272435339;3995,36921197445;4253,73661673304
"1257";4020,84183440897;3832,09165975183;4258,19208693562
"1258";4081,72549949233;4094,87231327428;4266,91074286463
"1259";4365,84926988136;4579,27658695301;4338,89013070323
"1260";3939,66361429781;3916,80554768268;4250,37914731484
"1261";4244,08193971464;4522,04180284977;4301,84793408256
"1262";4183,19827463127;4466,63062852892;4286,78093928739
"1263";4284,67104977021;4235,62857712607;4313,18077139014
"1264";4203,49282965906;4033,67064313326;4291,5438607611
"1265";4710,85670535376;4779,65107475598;4491,60759154207
"1266";4426,73293496473;4428,38110294974;4360,7934327767
"1267";3980,25272435339;4275,18057464341;4253,73661673304
"1268";4244,08193971464;4191,74898584558;4301,84793408256
"1269";4203,49282965906;3901,42981642838;4291,5438607611
"1270";3980,25272435339;3625,03228903754;4253,73661673304
"1271";4304,965604798;4295,56932853932;4319,22964784651
"1272";4041,13638943675;3981,01245620571;4260,82824363882
"1273";4183,19827463127;4172,48705909636;4286,78093928739
"1274";4000,54727938118;3905,64299139338;4255,82776747473
"1275";4102,02005452012;4369,63167538518;4270,35442243344
"1276";4690,56215032597;4682,83305875325;4480,74776437745
"1277";4000,54727938118;4243,30912336927;4255,82776747473
"1278";3980,25272435339;4139,53947846204;4253,73661673304
"1279";5076,15869585395;4645,21917852134;4724,53724120005
"1280";3980,25272435339;4236,59534919339;4253,73661673304
"1281";4102,02005452012;4055,18787421687;4270,35442243344
"1282";3959,9581693256;4051,85403066574;4251,91996618745
"1283";7328,85430393842;6099,0088982595;7315,94065419967
"1284";4345,55471485358;4601,91737792286;4332,08565897994
"1285";5258,80969110404;5125,31852696705;4866,10334330892
"1286";4102,02005452012;4410,96143357403;4270,35442243344
"1287";4041,13638943675;4214,33425420423;4260,82824363882
"1288";4020,84183440897;4155,85787591458;4258,19208693562
"1289";3838,19083915887;3704,17838138998;4246,8591297377
"1290";4771,74037043713;5345,57124296151;4525,54114929684
"1291";4386,14382490915;4169,28296091708;4345,94380456171
"1292";4731,15126038155;4869,81843428898;4502,69398573477
"1293";4142,6091645757;3567,20825865213;4278,03998409846
"1294";4203,49282965906;3874,69967551008;4291,5438607611
"1295";4284,67104977021;4034,22446466727;4313,18077139014
"1296";4041,13638943675;4253,49101931956;4260,82824363882
"1297";4081,72549949233;3781,82857383482;4266,91074286463
"1298";4447,02748999252;4488,49049407482;4368,58672417943
"1299";4041,13638943675;4285,9833517159;4260,82824363882
"1300";3939,66361429781;4283,01142629176;4250,37914731484
"1301";5279,10424613183;7524,0942345056;4882,80374899539
"1302";7227,38152879948;9031,77709491644;7171,04384589745
"1303";4792,03492546491;5233,98671939924;4537,29925571242
"1304";4568,79482015924;4741,40430644704;4420,42127168504
"1305";4913,80225563164;4949,91335252195;4612,44735604563
"1306";4284,67104977021;4495,66535538394;4313,18077139014
"1307";5786,46812182653;5720,17657400619;5358,36989567423
"1308";4528,20571010367;4501,88202682299;4402,18533729782
"1309";4162,90371960348;4500,66548101109;4282,27920324088
"1310";4994,98047574279;5096,1418884479;4666,82888780987
"1311";4589,08937518703;4735,89012562329;4429,89373566655
"1312";4994,98047574279;5116,58200627555;4666,82888780987
"1313";4974,68592071501;5020,75199399334;4652,91828664915
"1314";4102,02005452012;4222,1071690296;4270,35442243344
"1315";7612,97807432746;7226,68183780782;7728,40972390816
"1316";4142,6091645757;4315,34243245935;4278,03998409846
"1317";4568,79482015924;4645,01664336944;4420,42127168504
"1318";5035,56958579837;4968,60561114748;4695,27253770927
"1319";4142,6091645757;4399,32673229751;4278,03998409846
"1320";4325,26015982579;3959,47036761609;4325,53172086874
"1321";4081,72549949233;4236,21863302522;4266,91074286463
"1322";4041,13638943675;4230,71375158654;4260,82824363882
"1323";4061,43094446454;3820,96575472945;4263,73490610746
"1324";5482,04979640971;5411,77773927905;5059,99882430757
"1325";4162,90371960348;3720,80577080997;4282,27920324088
"1326";4345,55471485358;4391,25612730325;4332,08565897994
"1327";4264,37649474242;4249,04796108773;4307,38642297653
"1328";5360,28246624298;5340,41952908933;4951,48491372405
"1329";7653,56718438303;7065,31691631529;7787,99774457066
"1330";5766,17356679874;5086,25873876343;5337,33679117539
"1331";4751,44581540934;4962,93318730011;4514,00561547866
"1332";4041,13638943675;4345,23862783382;4260,82824363882
"1333";4304,965604798;4491,9827894324;4319,22964784651
"1334";4406,43837993694;4201,97399726585;4353,2453490785
"1335";4934,09681065943;4872,06155231124;4625,72618929014
"1336";4203,49282965906;4331,80460575585;4291,5438607611
"1337";4954,39136568722;4983,82142729371;4639,21694331695
"1338";4771,74037043713;4642,51691508068;4525,54114929684
"1339";4122,31460954791;3904,14342862393;4274,06461333702
"1340";3980,25272435339;4095,80826698772;4253,73661673304
"1341";4041,13638943675;4222,63308960663;4260,82824363882
"1342";5887,94089696547;5801,18467161449;5465,84876992461
"1343";4183,19827463127;4417,6103984943;4286,78093928739
"1344";4203,49282965906;3988,34858432346;4291,5438607611
"1345";4934,09681065943;4982,64587015169;4625,72618929014
"1346";4223,78738468685;4440,02664989916;4296,56663618512
"1347";4710,85670535376;4816,75122532567;4491,60759154207
"1348";5482,04979640971;5100,01518048725;5059,99882430757
"1349";4203,49282965906;4377,86455384848;4291,5438607611
"1350";4934,09681065943;5053,20607405231;4625,72618929014
"1351";4183,19827463127;4388,92592622317;4286,78093928739
"1352";4304,965604798;4228,0691962268;4319,22964784651
"1353";4020,84183440897;4329,90220944829;4258,19208693562
"1354";4244,08193971464;4404,37472036847;4301,84793408256
"1355";4852,91859054828;4598,56468823474;4573,89569577471
"1356";7511,50529918852;6973,74800362814;7580,09587517287
"1357";4325,26015982579;4497,75811852031;4325,53172086874
"1358";4406,43837993694;4074,82275327217;4353,2453490785
"1359";4264,37649474242;4247,55667046376;4307,38642297653
"1360";4000,54727938118;4179,71588773417;4255,82776747473
"1361";4751,44581540934;4715,65423330916;4514,00561547866
"1362";5258,80969110404;5035,47781559274;4866,10334330892
"1363";4122,31460954791;4078,23800495162;4274,06461333702
"1364";4284,67104977021;4538,63551628396;4313,18077139014
"1365";4467,3220450203;4545,21096882876;4376,62389180979
"1366";4264,37649474242;4459,31130152352;4307,38642297653
"1367";4041,13638943675;4094,03802496976;4260,82824363882
"1368";4954,39136568722;4703,83079748665;4639,21694331695
"1369";3980,25272435339;3913,15195167457;4253,73661673304
"1370";4487,61660004809;4443,90474837797;4384,90360419091
"1371";4304,965604798;4307,05696038577;4319,22964784651
"1372";4325,26015982579;4553,63086789748;4325,53172086874
"1373";4041,13638943675;4232,47265973817;4260,82824363882
"1374";4832,62403552049;4885,23336735554;4561,47786042825
"1375";3980,25272435339;4075,99529407263;4253,73661673304
"1376";4142,6091645757;4289,95683663617;4278,03998409846
"1377";4183,19827463127;4625,93784296035;4286,78093928739
"1378";4386,14382490915;4460,13691659931;4345,94380456171
"1379";4994,98047574279;4899,0716465612;4666,82888780987
"1380";4304,965604798;4489,37107157002;4319,22964784651
"1381";4142,6091645757;4308,16021674177;4278,03998409846
"1382";4974,68592071501;5087,85450653426;4652,91828664915
"1383";3838,19083915887;3971,3073253602;4246,8591297377
"1384";4507,91115507588;5816,64258664133;4393,42452984588
"1385";4081,72549949233;4174,57367224367;4266,91074286463
"1386";4284,67104977021;4341,59305507261;4313,18077139014
"1387";4061,43094446454;4189,64991279528;4263,73490610746
"1388";4081,72549949233;3817,94205830929;4266,91074286463
"1389";4832,62403552049;4672,96300551344;4561,47786042825
"1390";4284,67104977021;4495,60426551044;4313,18077139014
"1391";4223,78738468685;4508,45208248022;4296,56663618512
"1392";4162,90371960348;4326,00402761799;4282,27920324088
"1393";4386,14382490915;4367,894774794;4345,94380456171
"1394";4345,55471485358;4534,28724305492;4332,08565897994
"1395";4365,84926988136;4490,33352810745;4338,89013070323
"1396";4061,43094446454;4124,72633465898;4263,73490610746
"1397";4264,37649474242;4043,75643950292;4307,38642297653
"1398";4061,43094446454;4243,86819479787;4263,73490610746
"1399";5887,94089696547;5825,61629664098;5465,84876992461
"1400";3838,19083915887;3852,47255780725;4246,8591297377
"1401";3939,66361429781;3905,34483214715;4250,37914731484
"1402";4041,13638943675;4156,76689560924;4260,82824363882
"1403";4345,55471485358;4553,94959356019;4332,08565897994
"1404";4568,79482015924;4674,90432673995;4420,42127168504
"1405";4649,9730402704;4769,08601238099;4459,71313703997
"1406";4751,44581540934;4778,38677944464;4514,00561547866
"1407";4954,39136568722;5046,36097249391;4639,21694331695
"1408";3959,9581693256;3735,24717762135;4251,91996618745
"1409";4000,54727938118;4163,16552285043;4255,82776747473
"1410";4365,84926988136;3952,3802371692;4338,89013070323
"1411";4061,43094446454;4525,15600046817;4263,73490610746
"1412";4345,55471485358;4286,56245924514;4332,08565897994
"1413";4365,84926988136;4499,53974171762;4338,89013070323
"1414";4447,02748999252;5391,21196024313;4368,58672417943
"1415";3939,66361429781;4260,71905696573;4250,37914731484
"1416";4284,67104977021;4400,33776774929;4313,18077139014
"1417";4081,72549949233;3641,36670580472;4266,91074286463
"1418";3838,19083915887;3997,47027429272;4246,8591297377
"1419";4000,54727938118;3936,63271764068;4255,82776747473
"1420";4589,08937518703;4645,45928283228;4429,89373566655
"1421";4528,20571010367;4650,65217089125;4402,18533729782
"1422";4954,39136568722;5045,26129716748;4639,21694331695
"1423";4325,26015982579;3898,6571332006;4325,53172086874
"1424";4223,78738468685;3634,3857044299;4296,56663618512
"1425";4284,67104977021;4529,80722719274;4313,18077139014
"1426";4183,19827463127;4080,20828657261;4286,78093928739
"1427";3980,25272435339;4100,69308090574;4253,73661673304
"1428";4568,79482015924;4479,77851890521;4420,42127168504
"1429";4304,965604798;4523,22773553459;4319,22964784651
"1430";5218,22058104846;5229,01890990752;4833,27571486905
"1431";4934,09681065943;4604,11615815329;4625,72618929014
"1432";3838,19083915887;3990,61328802106;4246,8591297377
"1433";4426,73293496473;4526,86351703226;4360,7934327767
"1434";4507,91115507588;4641,06075473875;4393,42452984588
"1435";3939,66361429781;4150,34465505075;4250,37914731484
"1436";4000,54727938118;3957,58699519359;4255,82776747473
"1437";4223,78738468685;4173,11559331619;4296,56663618512
"1438";4142,6091645757;4311,15125874167;4278,03998409846
"1439";4041,13638943675;4096,7992931763;4260,82824363882
"1440";4447,02748999252;4037,29500980715;4368,58672417943
"1441";4548,50026513146;4450,40759363638;4411,18469506983
"1442";4304,965604798;4396,95504637586;4319,22964784651
"1443";4629,67848524261;4715,79524417851;4449,5409998209
"1444";3959,9581693256;4080,54393177213;4251,91996618745
"1445";4061,43094446454;4344,01660067071;4263,73490610746
"1446";4122,31460954791;4055,44257007377;4274,06461333702
"1447";4365,84926988136;4410,15280639056;4338,89013070323
"1448";3939,66361429781;4144,22177519717;4250,37914731484
"1449";5137,04236093731;5127,74376544832;4769,95047107446
"1450";4244,08193971464;4235,70131393157;4301,84793408256
"1451";4041,13638943675;3982,16001428148;4260,82824363882
"1452";4081,72549949233;4328,03344064387;4266,91074286463
"1453";4020,84183440897;3958,62219179338;4258,19208693562
"1454";4020,84183440897;4253,14360472053;4258,19208693562
"1455";4183,19827463127;3818,23126753918;4286,78093928739
"1456";4061,43094446454;4379,468207627;4263,73490610746
"1457";4244,08193971464;4303,89880408105;4301,84793408256
"1458";4142,6091645757;3975,75473455107;4278,03998409846
"1459";4365,84926988136;4562,94938369119;4338,89013070323
"1460";4000,54727938118;3758,03795388832;4255,82776747473
"1461";4487,61660004809;4456,89706907802;4384,90360419091
"1462";4223,78738468685;4234,99325655191;4296,56663618512
"1463";5116,74780590952;4744,83436293928;4754,61234646707
"1464";4386,14382490915;4442,66072565201;4345,94380456171
"1465";4528,20571010367;4059,01524578393;4402,18533729782
"1466";4203,49282965906;4171,62765860883;4291,5438607611
"1467";4061,43094446454;4308,54967420603;4263,73490610746
"1468";4020,84183440897;3993,08701368076;4258,19208693562
"1469";4284,67104977021;4266,63619011872;4313,18077139014
"1470";4020,84183440897;3861,98552454255;4258,19208693562
"1471";4649,9730402704;4824,83638645939;4459,71313703997
"1472";3939,66361429781;4104,32207474117;4250,37914731484
"1473";4670,26759529819;4725,06474047362;4470,11583571778
"1474";4041,13638943675;3906,8411882078;4260,82824363882
"1475";4061,43094446454;4234,30731914871;4263,73490610746
"1476";4081,72549949233;4168,39335546958;4266,91074286463
"1477";4507,91115507588;4701,71329923918;4393,42452984588
"1478";4000,54727938118;3956,82116086425;4255,82776747473
"1479";4365,84926988136;4411,26785225862;4338,89013070323
"1480";4203,49282965906;4117,45645760735;4291,5438607611
"1481";4345,55471485358;4602,06646508818;4332,08565897994
"1482";3959,9581693256;4047,95762134235;4251,91996618745
"1483";4183,19827463127;4145,04207585677;4286,78093928739
"1484";4284,67104977021;4331,17919494799;4313,18077139014
"1485";5035,56958579837;5078,57766197377;4695,27253770927
"1486";4061,43094446454;4141,88955871199;4263,73490610746
"1487";4345,55471485358;4264,11088064697;4332,08565897994
"1488";4102,02005452012;4239,96415379732;4270,35442243344
"1489";4142,6091645757;3981,75602137052;4278,03998409846
"1490";4203,49282965906;3602,36161408612;4291,5438607611
"1491";3838,19083915887;4092,1284109997;4246,8591297377
"1492";4020,84183440897;3988,7503467029;4258,19208693562
"1493";4081,72549949233;4037,86091967008;4266,91074286463
"1494";4812,3294804927;4528,5276997105;4549,27860324852
"1495";4162,90371960348;4023,01752403422;4282,27920324088
"1496";4041,13638943675;4265,01200043737;4260,82824363882
"1497";3838,19083915887;4151,86334942718;4246,8591297377
"1498";4142,6091645757;4442,68803285529;4278,03998409846
"1499";4122,31460954791;3768,945962848;4274,06461333702
"1500";4041,13638943675;3976,63739389865;4260,82824363882
"1501";4690,56215032597;4874,53794332859;4480,74776437745
"1502";4994,98047574279;5019,99949024929;4666,82888780987
"1503";4020,84183440897;4114,86284888711;4258,19208693562
"1504";4365,84926988136;4504,55636582041;4338,89013070323
"1505";5035,56958579837;4151,0554456;4695,27253770927
"1506";4406,43837993694;4199,25409094108;4353,2453490785
"1507";4406,43837993694;4185,40716309701;4353,2453490785
"1508";4244,08193971464;4523,45813092028;4301,84793408256
"1509";4000,54727938118;3852,76265695685;4255,82776747473
"1510";4041,13638943675;6419,23343932379;4260,82824363882
"1511";4731,15126038155;5156,0470543629;4502,69398573477
"1512";4304,965604798;4288,87620331567;4319,22964784651
"1513";4020,84183440897;4181,37798566337;4258,19208693562
"1514";4162,90371960348;3957,19365458368;4282,27920324088
"1515";4304,965604798;4332,52959301712;4319,22964784651
"1516";4223,78738468685;4506,21577500047;4296,56663618512
"1517";4162,90371960348;4458,1413427913;4282,27920324088
"1518";4081,72549949233;3968,64212668397;4266,91074286463
"1519";4122,31460954791;3670,16250363246;4274,06461333702
"1520";4081,72549949233;4274,81867354215;4266,91074286463
"1521";3838,19083915887;4202,46495897475;4246,8591297377
"1522";4000,54727938118;4212,29253748002;4255,82776747473
"1523";4061,43094446454;4378,11668055289;4263,73490610746
"1524";4325,26015982579;4121,43215945588;4325,53172086874
"1525";4386,14382490915;3684,86282427264;4345,94380456171
"1526";3939,66361429781;4282,19144688252;4250,37914731484
"1527";3838,19083915887;4202,31587180943;4246,8591297377
"1528";3939,66361429781;4044,90297917133;4250,37914731484
"1529";3980,25272435339;3839,19202357608;4253,73661673304
"1530";3980,25272435339;5164,08772770926;4253,73661673304
"1531";3959,9581693256;3833,65645844478;4251,91996618745
"1532";4142,6091645757;3492,56509543595;4278,03998409846
"1533";4020,84183440897;4346,091906941;4258,19208693562
"1534";4203,49282965906;4538,09764005242;4291,5438607611
